transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,fraud_type
363,812929,2024,2112.935,12/31/2023 18:44,0,MasterCard,Chennai,Digital,54,Identity theft
567,,2061,8030.46,01-10-2024 05:44,0,Visa,Hyderabad,Digital,36,phishing
1112,708508,2000,10527.176,10/16/2023 10:11,0,,Delhi,Digital,40,scam
168,937752,,3152.57,03-05-2024 07:52,0,Visa,,Digital,20,scam
511,295481,2019,,11/19/2023 01:52,1,MasterCard,Chennai,Digital,48,phishing
805,762101,2079,4218.53,03/15/2024 15:55,0,MasterCard,Jaipur,Digital,37,Payment card fraud
368,997041,2058,11432.79,01/15/2024 05:19,1,MasterCard,Bangalore,POS,69,
,355801,2016,9076.59,01-11-2024 11:32,0,Rupay,Surat,Digital,,phishing
626,820628,2094,9793.38,10/18/2023 04:25,1,Rupay,Mumbai,Digital,55,Identity theft
666,722636,2046,10746.076,01-10-2024 08:53,0,Visa,Kolkata,Digital,69,Identity theft
1138,586644,2073,10719.615,,,Rupay,Bangalore,Digital,32,Identity theft
432,201828,2017,1885.54,01-10-2024 21:45,0,Visa,Surat,POS,53,Malware
,724388,2084,4277.82,12-12-2023 06:44,0,Visa,Pune,POS,56,scam
,640844,2013,8867.65,01-04-2024 07:33,0,Visa,Surat,Digital,46,Malware
320,534065,2025,9193.32,09/21/2023 22:56,0,Visa,Jaipur,Digital,56,
812,113231,2039,6802.77,02-04-2024 11:11,0,Visa,Hyderabad,,58,scam
1147,288331,2065,8363.03,,0,Rupay,Jaipur,,45,Identity theft
862,586471,2013,1745.557,03/19/2024 08:28,0,Rupay,Hyderabad,Digital,,Payment card fraud
792,776318,2032,9865.104,01/13/2024 21:12,0,MasterCard,Ahmedabad,Digital,44,Malware
538,728443,2041,2088.57,09/24/2023 12:52,0,Rupay,,Digital,59,Malware
607,358223,2031,,11/15/2023 11:30,0,MasterCard,Chennai,Digital,30,
855,,2005,10349.445,10/16/2023 01:25,0,Rupay,Ahmedabad,Digital,41,Identity theft
282,974385,2025,3587.616,11/14/2023 20:21,0,Visa,Mumbai,Digital,63,Payment card fraud
481,434301,2087,7452.72,02/18/2024 03:53,0,Rupay,Delhi,Digital,62,Identity theft
294,939618,2025,11995.815,10/20/2023 01:44,0,Visa,Hyderabad,,41,Malware
1047,427674,,8892.16,09/29/2023 18:55,0,Rupay,Pune,Digital,25,scam
1054,,2004,2457.22,10/17/2023 16:25,0,Rupay,Ahmedabad,POS,27,Payment card fraud
672,314754,2075,2836.37,12-07-2023 22:10,0,MasterCard,Chennai,POS,51,Identity theft
88,843351,2042,6209.335,02-06-2024 21:48,0,Rupay,Chennai,Digital,43,phishing
354,172737,2082,8733.948,01-07-2024 10:48,1,Visa,Delhi,Digital,36,Payment card fraud
1147,288331,2065,8363.03,,0,Rupay,Jaipur,,45,Identity theft
,841899,2036,904.871,01/19/2024 07:56,0,Rupay,Bangalore,POS,28,
750,570606,2092,2164.86,11/15/2023 03:05,0,Rupay,Surat,Digital,59,Identity theft
16,441188,2010,10468.106,02/14/2024 06:29,0,MasterCard,Jaipur,,56,Identity theft
335,584505,2043,7273.5,12/23/2023 16:30,,Rupay,Jaipur,Digital,32,scam
932,318006,2011,4777.944,01-05-2024 09:32,0,Visa,Delhi,POS,33,Payment card fraud
258,883031,2099,5146.61,02-10-2024 06:00,0,Rupay,Pune,Digital,23,
9,401388,2035,3904.2,01-09-2024 00:43,0,Visa,Kolkata,Digital,37,Malware
780,371451,2071,14892.795,,0,MasterCard,Ahmedabad,Digital,56,phishing
847,938201,2061,,11/26/2023 04:45,1,MasterCard,Surat,Digital,29,Payment card fraud
936,782125,,2547.721,03/30/2024 13:03,0,Visa,Hyderabad,Digital,33,
,668386,2036,843.964,02/13/2024 10:14,1,Rupay,Jaipur,Digital,19,Payment card fraud
,808232,2020,13420.8,12-08-2023 01:37,1,MasterCard,Delhi,Digital,58,Identity theft
931,674862,2057,2053.06,12/17/2023 17:00,0,MasterCard,Kolkata,Digital,44,phishing
604,528632,2022,1914.75,12/30/2023 18:02,0,Visa,Kolkata,Digital,22,scam
754,341341,2023,4846.31,01/29/2024 17:02,0,MasterCard,Hyderabad,Digital,45,Malware
1017,630209,2034,1154.43,12/17/2023 17:25,1,MasterCard,Bangalore,Digital,53,Payment card fraud
659,255757,2064,6751.656,03/16/2024 17:47,0,Rupay,Delhi,Digital,42,Identity theft
109,165129,2083,9382.02,02/27/2024 02:19,1,Visa,Pune,Digital,55,scam
558,551727,2047,2077.48,12/31/2023 08:22,0,MasterCard,Chennai,Digital,47,Identity theft
1027,509028,2087,10628.265,03/17/2024 01:37,0,,Pune,POS,32,Identity theft
,436249,,17424.378,01/24/2024 03:11,1,Visa,Chennai,POS,20,phishing
816,531198,2096,7017.076,02/15/2024 07:07,0,MasterCard,Pune,Digital,68,Malware
186,,2045,1611.918,10-07-2023 11:24,0,Rupay,Bangalore,Digital,50,phishing
808,294753,2091,932.569,09-07-2023 14:51,0,Rupay,Bangalore,POS,19,Malware
52,202454,2045,6966.69,10/17/2023 14:50,1,MasterCard,Ahmedabad,POS,65,phishing
166,471240,2007,10625.923,09/27/2023 08:38,0,MasterCard,Bangalore,POS,33,scam
393,629505,2093,8704.224,02/13/2024 02:39,1,Visa,Hyderabad,Digital,54,Malware
70,826079,2073,1111.155,,1,MasterCard,Bangalore,POS,62,scam
784,359296,2063,5096.628,01/29/2024 11:13,1,MasterCard,Surat,Digital,,scam
579,476443,2087,13417.8,11-07-2023 23:14,0,MasterCard,Mumbai,,36,Identity theft
678,559659,2078,275.004,09-03-2023 08:47,1,MasterCard,Mumbai,Digital,65,Identity theft
535,607294,2024,3335.64,12-10-2023 13:04,0,Visa,Chennai,POS,23,scam
874,795144,2044,,01-11-2024 05:53,1,Visa,Ahmedabad,Digital,,Payment card fraud
531,169290,2091,8660.817,10/26/2023 15:13,,Rupay,Surat,,30,scam
903,339392,2048,3436.85,,0,MasterCard,Kolkata,Digital,36,phishing
108,,2080,6280.236,11-08-2023 13:37,0,Visa,Ahmedabad,POS,48,Identity theft
328,611094,2060,1815.42,01/23/2024 07:18,0,Visa,Ahmedabad,Digital,29,phishing
169,683025,2066,7629.165,01/26/2024 05:52,0,Visa,Delhi,Digital,69,scam
565,,2044,4787.892,04-01-2024 19:20,1,MasterCard,Pune,Digital,57,Payment card fraud
562,943017,2076,5797.05,11/30/2023 06:33,0,,Hyderabad,Digital,26,scam
673,139879,2006,12885.75,03-10-2024 03:05,1,Rupay,Ahmedabad,Digital,52,phishing
323,768567,2072,,03/26/2024 02:43,0,Visa,Surat,Digital,67,phishing
1083,591228,,4521.6765,01/15/2024 03:04,0,Rupay,Ahmedabad,Digital,21,Malware
161,302810,2091,1092.465,01/23/2024 05:52,0,,Jaipur,,25,phishing
305,765372,2097,3427.395,10/21/2023 05:20,0,Visa,Surat,POS,51,scam
239,918144,2013,9555.58,09/29/2023 10:51,0,Rupay,Mumbai,Digital,22,scam
814,292494,2096,7148.304,03/26/2024 16:38,0,Visa,Chennai,POS,,Malware
1185,469767,2067,341.724,02/24/2024 15:30,0,MasterCard,Ahmedabad,Digital,,phishing
1084,604455,2089,10121.976,02/29/2024 18:13,1,Visa,Kolkata,POS,45,scam
,219575,2074,529.02,12/15/2023 14:16,0,MasterCard,Pune,Digital,,Malware
28,207435,2061,7816.23,02/19/2024 22:21,0,MasterCard,,Digital,37,phishing
478,911045,2055,10882.86,10-01-2023 10:00,0,Visa,Kolkata,Digital,22,Identity theft
789,521192,2010,3753.912,01/31/2024 08:24,0,MasterCard,Mumbai,Digital,,Payment card fraud
433,532926,2031,4019.664,01/15/2024 12:32,1,Rupay,Surat,Digital,53,Identity theft
919,821872,2050,4206.492,03-10-2024 22:14,0,Visa,Hyderabad,POS,23,phishing
193,390586,2094,10963.843,02/16/2024 20:09,,MasterCard,,POS,37,scam
1086,175489,2091,8689.868,12-06-2023 06:21,,Visa,Chennai,Digital,25,Malware
1112,708508,2000,10527.176,10/16/2023 10:11,0,,Delhi,Digital,40,scam
1092,412399,2032,938.43,,0,Visa,Kolkata,Digital,,Payment card fraud
1094,,2088,4963.45,12/26/2023 19:34,0,Visa,Kolkata,Digital,25,Payment card fraud
1091,518310,2072,17356.644,02-04-2024 03:52,0,MasterCard,Kolkata,POS,38,scam
904,289328,2093,5437.01,01/24/2024 14:42,1,Visa,Chennai,Digital,56,Payment card fraud
784,359296,2063,5096.628,01/29/2024 11:13,1,MasterCard,Surat,Digital,,scam
1119,684672,,942.0345,02/21/2024 02:10,1,Visa,,Digital,31,Identity theft
959,285628,2001,3896.08,02-03-2024 06:54,0,MasterCard,,Digital,26,Identity theft
668,778215,2075,7657.848,01/25/2024 23:04,0,Visa,Bangalore,Digital,42,phishing
403,290199,2059,8259.24,10/20/2023 08:33,1,MasterCard,,Digital,68,Identity theft
330,175261,2041,11816.952,,0,Rupay,Hyderabad,Digital,66,phishing
357,262267,2020,4044.87,03/20/2024 07:48,,Rupay,Kolkata,Digital,68,Malware
751,839727,2063,3365.16,01-02-2024 09:58,0,MasterCard,,Digital,23,phishing
208,571925,2081,13868.244,11-04-2023 00:50,0,MasterCard,Surat,Digital,37,phishing
245,582905,2021,8416.67,01/16/2024 20:01,0,Visa,Surat,Digital,44,scam
397,308078,2058,6764.124,02-03-2024 17:43,0,Visa,Mumbai,POS,,scam
98,159139,2032,7999.044,09/27/2023 18:03,0,MasterCard,Ahmedabad,Digital,46,Identity theft
1162,402729,2042,11206.0575,01/26/2024 02:58,0,Rupay,Hyderabad,,31,phishing
87,211576,2016,648.42,03/22/2024 15:50,0,Visa,Kolkata,POS,49,Identity theft
843,142190,2007,13035.66,,0,Visa,Surat,Digital,37,Malware
1158,973080,2078,163.614,02/21/2024 13:08,0,Rupay,Bangalore,POS,46,Identity theft
1094,,2088,4963.45,12/26/2023 19:34,0,Visa,Kolkata,Digital,25,Payment card fraud
683,,2086,,02/20/2024 06:45,0,Visa,Surat,Digital,56,Identity theft
290,420910,2064,7748.22,10/30/2023 18:40,,MasterCard,Bangalore,,18,Payment card fraud
451,766637,2093,851.99,02-12-2024 14:23,1,Visa,Bangalore,POS,,Payment card fraud
228,253440,2098,1538.88,02-07-2024 23:49,1,MasterCard,Pune,Digital,30,
590,330559,2044,10826.09,10-09-2023 07:55,0,Rupay,Hyderabad,Digital,64,
103,300039,2025,1566.54,01/20/2024 17:16,0,Rupay,Surat,Digital,28,phishing
726,259073,2060,8525.11,09/17/2023 17:04,1,Rupay,Jaipur,,41,Malware
563,679213,2080,6364.1,09/14/2023 16:14,,Rupay,,Digital,68,phishing
881,274960,,10606.167,09/24/2023 21:27,0,MasterCard,Delhi,Digital,43,scam
1026,239251,2052,7955.43,01-01-2024 22:18,1,MasterCard,Chennai,Digital,54,Payment card fraud
630,585823,2087,4739.31,03/17/2024 12:19,1,,Hyderabad,Digital,63,Payment card fraud
756,256948,2002,6127.26,11-01-2023 20:17,1,Visa,Kolkata,POS,34,Payment card fraud
1082,730171,2047,3997.763,10/15/2023 18:26,0,Rupay,Bangalore,Digital,22,Payment card fraud
119,784722,2095,4360.032,02/14/2024 15:03,0,Rupay,Mumbai,POS,52,scam
,671432,2009,284.24,11/27/2023 16:56,,Rupay,Jaipur,POS,58,Malware
207,,2059,8819.352,03/14/2024 08:20,0,Rupay,Delhi,Digital,53,Payment card fraud
934,,2017,5259.848,02/18/2024 16:50,0,Visa,Ahmedabad,Digital,,scam
115,772289,2060,7102.01,10-02-2023 08:45,0,Rupay,Pune,Digital,64,phishing
509,525337,2008,1430.34,01/16/2024 19:28,1,MasterCard,Kolkata,POS,58,scam
870,363200,2044,10181.025,01-04-2024 00:03,1,Rupay,Pune,POS,22,phishing
,125697,2041,,12-10-2023 04:25,,Visa,Surat,Digital,24,Malware
,853832,2097,5083.23,03-09-2024 15:44,0,Rupay,Chennai,POS,24,scam
1018,770833,,8091.94,12/29/2023 06:46,,MasterCard,Jaipur,Digital,47,Payment card fraud
1048,448756,2007,8341.8885,10/18/2023 01:07,1,Visa,Chennai,Digital,46,Payment card fraud
764,,2016,1124.86,09/27/2023 13:42,1,Visa,Mumbai,POS,63,
832,369168,,1401.268,03-02-2024 10:32,0,MasterCard,Pune,Digital,64,Payment card fraud
3,975001,2067,7509.832,03-07-2024 18:27,0,MasterCard,Hyderabad,POS,24,Malware
,304058,2062,3493.69,02/25/2024 14:03,0,Visa,Hyderabad,Digital,64,Malware
1128,669407,2032,,02-02-2024 23:46,0,Rupay,Jaipur,Digital,23,phishing
528,413260,2010,,12/28/2023 20:18,1,Visa,,Digital,24,scam
832,369168,,1401.268,03-02-2024 10:32,0,MasterCard,Pune,Digital,64,Payment card fraud
52,202454,2045,6966.69,10/17/2023 14:50,1,MasterCard,Ahmedabad,POS,65,phishing
796,581358,2085,,09-11-2023 19:53,0,Visa,Jaipur,POS,54,phishing
813,435873,2031,4016.21,10-11-2023 15:57,0,Rupay,Kolkata,Digital,20,Malware
443,870965,2015,4757.599,03-07-2024 16:38,0,Visa,Ahmedabad,,,phishing
773,821848,2001,10213.1865,10-01-2023 01:27,0,,Pune,Digital,52,Malware
140,408619,2046,8701.88,12-02-2023 07:11,0,MasterCard,Pune,POS,27,Identity theft
239,918144,2013,9555.58,09/29/2023 10:51,0,Rupay,Mumbai,Digital,22,scam
549,114299,2037,13645.11,01/20/2024 01:11,0,Rupay,Hyderabad,Digital,53,Identity theft
150,206012,2028,2463.516,,1,Rupay,Surat,Digital,20,phishing
989,928096,2007,5428.83,12/26/2023 05:02,1,Rupay,Bangalore,Digital,65,Identity theft
1004,317669,2027,12451.9065,11/27/2023 00:06,0,Rupay,Surat,POS,37,scam
882,250034,2081,3872.86,,0,Visa,Ahmedabad,Digital,22,scam
603,270090,2030,13191.102,09/21/2023 05:35,1,Rupay,Delhi,,43,
790,172300,2044,8246.71,10-12-2023 06:25,0,MasterCard,Kolkata,POS,57,Identity theft
1037,507826,2042,10878.96,02/16/2024 08:33,0,Visa,Kolkata,Digital,21,phishing
1021,180188,2032,9553.4,,,Rupay,Surat,Digital,29,scam
886,371850,,2709.7125,11/13/2023 04:49,0,MasterCard,Jaipur,Digital,35,phishing
285,879478,2061,3850.3,,0,Visa,,Digital,39,scam
1192,271948,2015,,10-01-2023 20:38,0,MasterCard,Hyderabad,Digital,55,Identity theft
48,,2085,5965.04,10/14/2023 11:36,1,Visa,Chennai,Digital,48,scam
199,881954,2006,4718.483,09/27/2023 18:49,,,Kolkata,POS,65,Malware
947,423284,2013,,12/31/2023 23:15,0,Rupay,,Digital,60,scam
19,500558,,15926.13,03-05-2024 05:55,0,Rupay,Chennai,Digital,28,Identity theft
,281798,2002,730.323,09/19/2023 03:50,0,MasterCard,Hyderabad,POS,43,Malware
467,494914,2014,4513.392,11-01-2023 02:22,0,Visa,Ahmedabad,Digital,30,Payment card fraud
953,357278,2040,9506.53,01/14/2024 22:31,1,Rupay,Pune,Digital,23,Identity theft
560,686604,2027,,03/28/2024 10:50,1,MasterCard,Kolkata,Digital,51,phishing
39,771430,2071,14247.4695,01/25/2024 05:11,0,Visa,Jaipur,Digital,67,Payment card fraud
208,571925,2081,13868.244,11-04-2023 00:50,0,MasterCard,Surat,Digital,37,phishing
588,148453,,9672.91,11/29/2023 07:54,0,Visa,Surat,Digital,36,Payment card fraud
1171,717656,2046,9697.44,01/29/2024 11:49,1,Rupay,Kolkata,Digital,,scam
886,371850,,2709.7125,11/13/2023 04:49,0,MasterCard,Jaipur,Digital,35,phishing
192,954155,2013,7678.125,11-08-2023 00:40,0,Rupay,Ahmedabad,POS,38,Malware
695,,2028,4551.3,11/19/2023 02:48,1,MasterCard,Chennai,Digital,45,Payment card fraud
1195,255822,2017,4866.57,09-03-2023 07:56,1,Rupay,,Digital,35,phishing
454,637934,2044,4396.66,03-02-2024 08:21,0,Rupay,Pune,POS,31,phishing
111,196434,2019,,09-03-2023 19:59,0,Visa,,Digital,19,phishing
401,101299,2023,,01/29/2024 01:13,0,Visa,Chennai,Digital,56,scam
368,997041,2058,11432.79,01/15/2024 05:19,1,MasterCard,Bangalore,POS,69,
257,251086,2041,7387.47,03/22/2024 06:16,0,Rupay,Jaipur,POS,20,Malware
808,294753,2091,932.569,09-07-2023 14:51,0,Rupay,Bangalore,POS,19,Malware
836,140241,2008,,10-06-2023 11:39,1,Visa,Chennai,,22,
662,479072,2081,6945.84,02/13/2024 00:59,1,Rupay,Ahmedabad,POS,58,Payment card fraud
1111,371410,,5993.625,02/16/2024 23:45,0,MasterCard,Chennai,POS,32,
52,202454,2045,6966.69,10/17/2023 14:50,1,MasterCard,Ahmedabad,POS,65,phishing
1138,586644,2073,10719.615,,,Rupay,Bangalore,Digital,32,Identity theft
475,483215,2042,7351.995,01-08-2024 05:58,1,MasterCard,Kolkata,Digital,61,phishing
231,607905,2080,3280.53,10/24/2023 14:52,0,MasterCard,Chennai,POS,68,scam
1028,545113,2042,549.75,09-03-2023 22:50,0,MasterCard,Pune,POS,46,Payment card fraud
1033,452850,2056,3130.589,12-12-2023 15:39,0,MasterCard,Pune,,19,Malware
,602861,2035,,03-08-2024 08:17,0,MasterCard,Ahmedabad,POS,51,Identity theft
760,410015,2024,157.17,03-05-2024 02:03,,MasterCard,Ahmedabad,POS,29,Payment card fraud
793,661325,2040,,12-05-2023 23:06,1,Rupay,,Digital,52,scam
352,359268,2079,157.135,09/24/2023 13:14,0,MasterCard,Delhi,POS,42,Identity theft
620,518988,2065,1577.01,02-01-2024 00:38,0,Rupay,Bangalore,POS,56,Malware
467,494914,2014,4513.392,11-01-2023 02:22,0,Visa,Ahmedabad,Digital,30,Payment card fraud
340,892523,2018,8809.656,02/25/2024 07:24,0,Visa,Delhi,Digital,21,Identity theft
330,175261,2041,11816.952,,0,Rupay,Hyderabad,Digital,66,phishing
826,307174,2089,199.776,,0,,Hyderabad,POS,47,Payment card fraud
174,501175,2053,7457.88,03/22/2024 14:01,1,Visa,Surat,Digital,60,Identity theft
447,210343,2024,12054.45,01/23/2024 00:15,1,Visa,Delhi,POS,35,Identity theft
343,466853,2048,5108.19,09/25/2023 12:58,1,Visa,Ahmedabad,Digital,53,
621,679114,2095,2924.1,09/27/2023 17:52,,Visa,Hyderabad,Digital,50,scam
1075,835340,2032,741.136,11/26/2023 14:51,0,MasterCard,Chennai,POS,38,phishing
790,172300,2044,8246.71,10-12-2023 06:25,0,MasterCard,Kolkata,POS,57,Identity theft
222,820079,2037,9597.79,,0,MasterCard,Ahmedabad,Digital,48,scam
1143,313553,2084,753.612,12/24/2023 08:12,0,Visa,Chennai,Digital,35,Identity theft
633,592988,2082,,01/17/2024 02:38,1,MasterCard,Ahmedabad,Digital,59,scam
1014,710131,2025,4100.71,11/27/2023 14:36,0,MasterCard,Mumbai,Digital,66,Payment card fraud
583,690299,2091,7406.664,11-11-2023 18:38,0,Visa,Hyderabad,Digital,56,phishing
209,798689,2001,159.76,11-07-2023 09:42,1,MasterCard,Kolkata,Digital,62,Malware
871,354519,,6685.25,03/15/2024 15:38,1,Visa,Ahmedabad,Digital,39,scam
1061,937305,2042,8541.159,01/18/2024 09:48,0,MasterCard,Ahmedabad,POS,20,
368,997041,2058,11432.79,01/15/2024 05:19,1,MasterCard,Bangalore,POS,69,
108,,2080,6280.236,11-08-2023 13:37,0,Visa,Ahmedabad,POS,48,Identity theft
941,516132,2007,15671.142,01-09-2024 02:47,1,Visa,Surat,Digital,57,scam
944,973492,2086,1421.167,03/21/2024 19:13,0,Rupay,Hyderabad,POS,66,Malware
371,668461,2046,2477.616,09-11-2023 20:14,,MasterCard,Bangalore,Digital,33,Malware
240,759403,2008,14183.442,03/19/2024 23:24,1,MasterCard,Surat,Digital,59,Malware
429,602736,2029,4256.054,11/15/2023 17:17,0,Visa,Mumbai,Digital,26,
,715064,2038,348.852,02/26/2024 19:30,1,MasterCard,Bangalore,POS,46,phishing
259,383532,2040,8181.924,01/24/2024 08:34,0,MasterCard,Hyderabad,Digital,23,Malware
943,588141,2093,,10/24/2023 03:55,1,,,Digital,52,Payment card fraud
118,332717,2000,2667.97,02-11-2024 21:08,1,Rupay,Surat,Digital,52,Identity theft
632,527985,2069,11447.478,12-08-2023 05:31,0,Rupay,,POS,,phishing
973,574839,2022,7292.241,02/28/2024 01:57,0,MasterCard,Surat,POS,32,scam
293,209579,2035,10655.106,03/25/2024 19:09,0,Visa,,POS,52,Payment card fraud
15,679113,2019,11429.748,09-10-2023 23:01,1,Visa,Mumbai,Digital,24,Payment card fraud
,618535,2063,1383.569,09/17/2023 12:29,0,Rupay,Mumbai,,62,scam
990,757903,2042,9664.98,11/28/2023 08:15,0,Visa,Chennai,POS,41,phishing
,724388,2084,4277.82,12-12-2023 06:44,0,Visa,Pune,POS,56,scam
585,358691,2058,8830.04,11/28/2023 18:22,0,MasterCard,Delhi,Digital,50,scam
197,,2006,9386.64,02/27/2024 03:54,1,Rupay,Pune,POS,67,Identity theft
639,862513,2062,8564.59,01/18/2024 07:20,0,MasterCard,Delhi,Digital,45,Identity theft
63,652304,2039,1386.363,10/16/2023 04:09,0,MasterCard,Kolkata,POS,47,Identity theft
,889878,2081,10948.245,12/27/2023 05:50,1,Visa,Kolkata,Digital,40,Malware
1060,744219,2089,2648.916,12/16/2023 02:41,0,Rupay,Chennai,Digital,29,scam
653,,2063,11508.51,10/13/2023 05:24,1,MasterCard,Hyderabad,Digital,68,scam
893,127908,2073,10517.529,09/27/2023 22:52,1,MasterCard,Surat,POS,42,Malware
71,335778,,7821.96,10-08-2023 23:29,1,Rupay,Hyderabad,POS,37,scam
771,289476,2062,6600.495,03/25/2024 00:28,1,Rupay,Jaipur,Digital,28,Identity theft
666,722636,2046,10746.076,01-10-2024 08:53,0,Visa,Kolkata,Digital,69,Identity theft
1177,144955,2014,5203.71,02/20/2024 10:38,0,Visa,Jaipur,POS,47,Malware
181,619842,2034,10943.812,,0,Visa,Hyderabad,Digital,63,Malware
502,345999,2005,1303.775,10/23/2023 19:59,0,Visa,Hyderabad,Digital,30,phishing
165,143241,2092,,01/22/2024 12:31,0,MasterCard,Chennai,Digital,18,Identity theft
258,883031,2099,5146.61,02-10-2024 06:00,0,Rupay,Pune,Digital,23,
948,679206,2077,16997.796,09/24/2023 04:24,0,Visa,Chennai,POS,53,
575,612514,2090,14754.06,11/27/2023 02:47,,Visa,Surat,POS,57,scam
426,,2098,1350.195,,,MasterCard,Surat,Digital,22,scam
452,269360,2048,7293,01/22/2024 20:56,0,MasterCard,Mumbai,Digital,33,Malware
183,288871,2087,6965.6,11/14/2023 18:45,0,MasterCard,Kolkata,POS,28,phishing
487,879598,2070,5623.67,03/17/2024 18:10,1,MasterCard,Mumbai,Digital,47,Identity theft
949,575647,2001,1530.52,09/24/2023 19:03,0,MasterCard,Delhi,POS,65,Payment card fraud
1181,641353,2085,3033.02,12-12-2023 06:39,0,Rupay,Chennai,POS,43,phishing
360,121627,2079,5573.1,09-04-2023 13:44,0,,Surat,Digital,60,Malware
1143,313553,2084,753.612,12/24/2023 08:12,0,Visa,Chennai,Digital,35,Identity theft
1143,313553,2084,753.612,12/24/2023 08:12,0,Visa,Chennai,Digital,35,Identity theft
1033,452850,2056,3130.589,12-12-2023 15:39,0,MasterCard,Pune,,19,Malware
761,,,151.512,,0,Visa,Bangalore,Digital,56,Identity theft
498,472721,2056,5599.356,02-04-2024 11:39,1,Rupay,Jaipur,Digital,63,scam
606,621527,2009,8199.68,10/29/2023 21:34,0,MasterCard,Surat,Digital,32,Payment card fraud
1152,995309,,2124.3255,09-03-2023 04:13,0,,Pune,POS,51,phishing
,474567,2024,7927.47,11/22/2023 00:52,0,Rupay,Chennai,POS,53,scam
392,844685,2094,5902.61,03-01-2024 15:05,0,Rupay,,Digital,66,Identity theft
274,550895,2039,2138.868,11/15/2023 06:51,0,Rupay,Mumbai,POS,34,Identity theft
1021,180188,2032,9553.4,,,Rupay,Surat,Digital,29,scam
616,741542,2076,3385.32,02/23/2024 17:53,0,Visa,Surat,POS,47,Payment card fraud
446,970931,2029,2852.565,09-11-2023 23:23,,Visa,Hyderabad,POS,21,Identity theft
623,757463,2045,5268.03,03-04-2024 01:05,0,Visa,Pune,Digital,65,Identity theft
690,977354,2080,173.42,09-03-2023 19:55,0,Visa,Pune,Digital,47,Malware
428,765424,2033,10087.236,01-07-2024 18:12,0,Rupay,Mumbai,POS,59,Payment card fraud
,796583,2082,794.175,02-06-2024 00:09,1,Rupay,Jaipur,Digital,19,Payment card fraud
699,413094,,8530.03,11-04-2023 13:28,1,MasterCard,Jaipur,Digital,30,Payment card fraud
738,505308,,8088.7785,09/20/2023 00:08,0,MasterCard,Ahmedabad,POS,65,phishing
1174,617607,2035,224.65,02-01-2024 08:47,0,Rupay,Surat,Digital,50,Malware
284,756791,2091,6265.4,12-08-2023 08:15,0,MasterCard,Ahmedabad,Digital,41,scam
1056,421750,2046,9057.642,03/23/2024 20:42,0,Visa,Bangalore,Digital,26,Malware
566,686912,2095,9155.15,10/31/2023 14:34,1,Visa,Hyderabad,Digital,42,phishing
153,266723,2031,5385.897,03/22/2024 21:44,0,Visa,Jaipur,Digital,63,phishing
23,115377,2089,4139.73,11/17/2023 06:42,,MasterCard,Surat,Digital,,phishing
640,624893,2027,2772.528,02/15/2024 12:06,1,MasterCard,Bangalore,Digital,27,scam
1040,,2043,2298.99,12/15/2023 14:22,0,Rupay,Mumbai,Digital,55,Payment card fraud
1006,841007,2005,7262.728,12-02-2023 20:57,,Visa,Surat,Digital,39,scam
280,556350,2044,867.61,10/15/2023 16:42,1,Visa,,POS,64,Malware
567,,2061,8030.46,01-10-2024 05:44,0,Visa,Hyderabad,Digital,36,phishing
67,422454,2072,5881.59,11-09-2023 04:54,1,MasterCard,Delhi,Digital,22,Identity theft
656,810949,,2903.835,12/29/2023 14:39,1,MasterCard,Chennai,,24,phishing
155,751731,2073,,09/28/2023 05:15,1,Visa,,POS,38,Identity theft
632,527985,2069,11447.478,12-08-2023 05:31,0,Rupay,,POS,,phishing
,572961,2092,13121.229,03/31/2024 05:04,0,Visa,Chennai,POS,,phishing
667,836721,2028,1727.505,03/25/2024 05:15,0,Visa,Jaipur,Digital,19,scam
685,246097,2097,1287.187,01/19/2024 14:50,1,,Chennai,POS,69,Payment card fraud
238,344115,2080,13389.36,,1,Rupay,Delhi,Digital,46,Malware
888,653317,2095,11361.495,09-10-2023 04:27,0,Rupay,Pune,Digital,40,Identity theft
,125697,2041,,12-10-2023 04:25,,Visa,Surat,Digital,24,Malware
1014,710131,2025,4100.71,11/27/2023 14:36,0,MasterCard,Mumbai,Digital,66,Payment card fraud
641,284510,2059,8378.56,10/18/2023 21:43,1,Rupay,Bangalore,Digital,34,phishing
1013,366604,,4105.05,11-10-2023 15:25,0,Visa,Hyderabad,POS,48,Malware
396,213581,2017,6985.008,11-04-2023 15:26,0,Visa,Hyderabad,POS,65,Payment card fraud
487,879598,2070,5623.67,03/17/2024 18:10,1,MasterCard,Mumbai,Digital,47,Identity theft
1024,523260,2011,814.78,02/13/2024 12:34,1,Visa,Hyderabad,POS,60,phishing
674,417229,2028,4436.355,,0,Rupay,Delhi,Digital,55,Identity theft
636,968061,2073,10318.44,10-05-2023 04:06,0,Rupay,Bangalore,Digital,44,phishing
61,802751,2053,5804.95,11/26/2023 19:29,0,Rupay,Chennai,Digital,45,Payment card fraud
,841899,2036,904.871,01/19/2024 07:56,0,Rupay,Bangalore,POS,28,
840,867773,2031,,,0,MasterCard,Chennai,Digital,25,Payment card fraud
757,270456,2019,2842.8,02-08-2024 14:29,0,Visa,Chennai,Digital,57,Malware
143,460715,2093,4871.58,01-08-2024 10:09,0,Visa,Kolkata,Digital,53,Payment card fraud
